id,name,model_id:id,group_id:id,perm_read,perm_write,perm_create,perm_unlink
access_oeh_medical_pathology_manager,oeh.medical.pathology manager,oehealth.model_oeh_medical_pathology,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_health_center_pharmacy_manager,oeh.medical.health.center.pharmacy manager,oehealth.model_oeh_medical_health_center_pharmacy,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_health_center_pharmacy_line_manager,oeh.medical.health.center.pharmacy.line manager,oehealth.model_oeh_medical_health_center_pharmacy_line,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_health_center_pharmacy_prescription_line_manager,oeh.medical.health.center.pharmacy.prescription.line manager,oehealth.model_oeh_medical_health_center_pharmacy_prescription_line,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_medicament_manager,oeh.medical.medicines manager,oehealth.model_oeh_medical_medicines,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_dose_unit_manager,oeh.medical.dose.unit manager,oehealth.model_oeh_medical_dose_unit,oehealth.group_oeh_medical_manager,1,1,1,0
access_sm_medical_strength_dose_unit_manager,sm.medical.strength.units,model_sm_medical_strength_units,oehealth.group_oeh_medical_manager,1,1,1,0
access_oeh_medical_drug_route_manager,oeh.medical.drug.route manager,oehealth.model_oeh_medical_drug_route,oehealth.group_oeh_medical_manager,1,1,1,0
access_oeh_medical_drug_form_manager,oeh.medical.drug.form manager,oehealth.model_oeh_medical_drug_form,oehealth.group_oeh_medical_manager,1,1,1,0
access_oeh_medical_dosage_manager,oeh.medical.dosage manager,oehealth.model_oeh_medical_dosage,oehealth.group_oeh_medical_manager,1,1,1,0
access_oeh_medical_prescription_manager,oeh.medical.prescription manager,oehealth.model_oeh_medical_prescription,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_prescription_line_manager,oeh.medical.prescription.line manager,oehealth.model_oeh_medical_prescription_line,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_vaccines_manager,oeh.medical.vaccines manager,oehealth.model_oeh_medical_vaccines,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_inpatient_manager,oeh.medical.inpatient manager,oehealth.model_oeh_medical_inpatient,oehealth.group_oeh_medical_manager,1,1,1,1
access_product_product_manager,product.product manager,product.model_product_product,oehealth.group_oeh_medical_manager,1,1,1,1
access_product_template_manager,product.template manager,product.model_product_template,oehealth.group_oeh_medical_manager,1,1,1,1
access_stock_move_manager,stock.move manager,stock.model_stock_move,oehealth.group_oeh_medical_manager,1,1,1,1
access_account_invoice_manager,account.move manager,account.model_account_move,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_lab_test_manager,oeh.medical.lab.test manager,oehealth.model_oeh_medical_lab_test,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_lab_resultcriteria_manager,oeh.medical.lab.resultcriteria manager,oehealth.model_oeh_medical_lab_resultcriteria,oehealth.group_oeh_medical_manager,1,1,1,1
access_hr_employee_user_manager,hr.employee manager,hr.model_hr_employee,oehealth.group_oeh_medical_manager,1,1,1,1
access_resource_resource_manager,resource.resource manager,resource.model_resource_resource,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_evaluation_manager,oeh.medical.evaluation manager,oehealth.model_oeh_medical_evaluation,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_occupation_manager,oeh.medical.occupation manager,oehealth.model_oeh_medical_occupation,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_gyneco_perinatal_monitor_manager,oeh.medical.perinatal.monitor manager,oehealth.model_oeh_medical_perinatal_monitor,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_gyneco_puerperium_monitor_manager,oeh.medical.puerperium.monitor manager,oehealth.model_oeh_medical_puerperium_monitor,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_gyneco_manager,oeh.medical.gyneco manager,oehealth.model_oeh_medical_gyneco,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_recreational_drug_manager,oeh.medical.recreational.drugs manager,oehealth.model_oeh_medical_recreational_drugs,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_lab_units_manager,oeh.medical.lab.units manager,oehealth.model_oeh_medical_lab_units,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_labtest_criteria_manager,oeh.medical.labtest.criteria manager,oehealth.model_oeh_medical_labtest_criteria,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_labtest_types_manager,oeh.medical.labtest.types manager,oehealth.model_oeh_medical_labtest_types,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_labtest_department_manager,oeh.medical.labtest.department manager,oehealth.model_oeh_medical_labtest_department,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_icu_manager,oeh.medical.icu manager,oehealth.model_oeh_medical_icu,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_icu_glasgow_manager,oeh.medical.icu.glasgow manager,oehealth.model_oeh_medical_icu_glasgow,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_icu_apache2_manager,oeh.medical.icu.apache2 manager,oehealth.model_oeh_medical_icu_apache2,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_icu_admission_manager,oeh.medical.icu.admission manager,oehealth.model_oeh_medical_icu_admission,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_icu_admission_rounding_manager,oeh.medical.icu.admission.rounding manager,oehealth.model_oeh_medical_icu_admission_rounding,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_injury_examination_manager,oeh.medical.injury.examination manager,oehealth.model_oeh_medical_injury_examination,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_followup_admin,oeh.medical.followup manager,oehealth.model_oeh_medical_followup,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_treatment_admin,oeh.medical.treatment manager,oehealth.model_oeh_medical_treatment,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_treatment_lines_admin,oeh.medical.treatment.lines manager,oehealth.model_oeh_medical_treatment_lines,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_treatment_type_admin,oeh.medical.treatment.type manager,oehealth.model_oeh_medical_treatment_type,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_inpatient_prescribed_medicine_admin,oeh.medical.inpatient.prescribed.medicine manager,oehealth.model_oeh_medical_inpatient_prescribed_medicine,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_inpatient_consumed_medicine_admin,oeh.medical.inpatient.consumed.medicine manager,oehealth.model_oeh_medical_inpatient_consumed_medicine,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_inpatient_invoice_wizard_manager,oeh.medical.inpatient.invoice.wizard manager,oehealth.model_oeh_medical_inpatient_invoice_wizard,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_appointment_invoice_wizard_manager,oeh.medical.appointment.invoice.wizard manager,oehealth.model_oeh_medical_appointment_invoice_wizard,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_injury_result_wizard_manager,oeh.medical.injury.result.wizard manager,oehealth.model_oeh_medical_injury_result_wizard,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_followup_prescription_wizard_manager,oeh.followup.prescription.wizard manager,oehealth.model_oeh_followup_prescription_wizard,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_followup_appointment_wizard_manager,oeh.followup.appointment.wizard manager,oehealth.model_oeh_followup_appointment_wizard,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_followup_wizard_manager,oeh.followup.wizard manager,oehealth.model_oeh_followup_wizard,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_pediatrics_newborn_manager,oeh.medical.pediatrics.newborn,oehealth_extra_addons.model_oeh_medical_pediatrics_newborn,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_pediatrics_neonatal_apgar_manager,oeh.medical.pediatrics.neonatal.apgar,oehealth_extra_addons.model_oeh_medical_pediatrics_neonatal_apgar,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_pediatrics_psc_manager,oeh.medical.pediatrics.psc,oehealth_extra_addons.model_oeh_medical_pediatrics_psc,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_pediatrics_growth_chart_who_manager,oeh.medical.pediatrics.growth.chart.who,oehealth_extra_addons.model_oeh_medical_pediatrics_growth_chart_who,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_procedure_manager,oeh.medical.procedure,oehealth_extra_addons.model_oeh_medical_procedure,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_surgery_rcri_manager,oeh.medical.surgery.rcri,oehealth_extra_addons.model_oeh_medical_surgery_rcri,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_health_center_ot_manager,oeh.medical.health.center.ot,oehealth_extra_addons.model_oeh_medical_health_center_ot,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_surgery_manager,oeh.medical.surgery,oehealth_extra_addons.model_oeh_medical_surgery,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_surgery_team_manager,oeh.medical.surgery.team,oehealth_extra_addons.model_oeh_medical_surgery_team,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_surgery_supply_manager,oeh.medical.surgery.supply,oehealth_extra_addons.model_oeh_medical_surgery_supply,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_ophthalmology_manager,oeh.medical.ophthalmology,oehealth_extra_addons.model_oeh_medical_ophthalmology,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_ophthalmology_findings_manager,oeh.medical.ophthalmology.findings,oehealth_extra_addons.model_oeh_medical_ophthalmology_findings,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_patient_rounding_procedure_manager,oeh.medical.patient.rounding.procedure,oehealth_extra_addons.model_oeh_medical_patient_rounding_procedure,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_patient_rounding_medicines_manager,oeh.medical.patient.rounding.medicines,oehealth_extra_addons.model_oeh_medical_patient_rounding_medicines,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_patient_rounding_manager,oeh.medical.patient.rounding,oehealth_extra_addons.model_oeh_medical_patient_rounding,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_patient_ambulatory_procedure_manager,oeh.medical.patient.ambulatory.procedure,oehealth_extra_addons.model_oeh_medical_patient_ambulatory_procedure,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_patient_ambulatory_medicines_manager,oeh.medical.patient.ambulatory.medicines,oehealth_extra_addons.model_oeh_medical_patient_ambulatory_medicines,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_patient_ambulatory_manager,oeh.medical.patient.ambulatory,oehealth_extra_addons.model_oeh_medical_patient_ambulatory,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_patient_ambulatory_nurse,oeh.medical.patient.ambulatory,oehealth_extra_addons.model_oeh_medical_patient_ambulatory,oehealth.group_oeh_medical_manager,1,1,1,0
access_oeh_medical_imaging_test_type_manager,oeh.medical.imaging.test.type,oehealth_extra_addons.model_oeh_medical_imaging_test_type,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_imaging_manager,oeh.medical.imaging,oehealth_extra_addons.model_oeh_medical_imaging,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_imagingtest_department_manager,oeh.medical.imagingtest.department,oehealth_extra_addons.model_oeh_medical_imagingtest_department,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_domiciliary_unit_manager,oeh.medical.domiciliary.unit,oehealth_extra_addons.model_oeh_medical_domiciliary_unit,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_ntd_chagas_manager,oeh.medical.ntd.chagas,oehealth_extra_addons.model_oeh_medical_ntd_chagas,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_ntd_dengue_manager,oeh.medical.ntd.dengue,oehealth_extra_addons.model_oeh_medical_ntd_dengue,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_appointment_register_walkin_manager,oeh.medical.appointment.register.walkin,oehealth_extra_addons.model_oeh_medical_appointment_register_walkin,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_physician_walkin_schedule_manager,oeh.medical.physician.walkin.schedule,oehealth_extra_addons.model_oeh_medical_physician_walkin_schedule,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_patient_medical_cert_manager,oeh.medical.patient.medical.cert,oehealth_extra_addons.model_oeh_medical_patient_medical_cert,oehealth.group_oeh_medical_manager,1,1,1,1
access_oeh_medical_patient_call_log_manager,oeh.medical.patient.call.log,oehealth_extra_addons.model_oeh_medical_patient_call_log,oehealth.group_oeh_medical_manager,1,1,1,1
access_sm_shifa_service,sm.shifa.service,smartmind_shifa.model_sm_shifa_service,oehealth.group_oeh_medical_manager,1,1,1,1
access_sm_shifa_team_period,sm.shifa.team.period,smartmind_shifa.model_sm_shifa_team_period,oehealth.group_oeh_medical_manager,1,1,1,1
access_sm_shifa_team_period_physiotherapy,sm.shifa.team.period.physiotherapy,smartmind_shifa.model_sm_shifa_team_period_physiotherapy,oehealth.group_oeh_medical_manager,1,1,1,1
access_sm_shifa_pcr_team_period,sm.shifa.team.period.pcr,smartmind_shifa.model_sm_shifa_team_period_pcr,oehealth.group_oeh_medical_manager,1,1,1,1
access_sm_shifa_hhc_appointment_manager,sm.shifa.hhc.appointment,smartmind_shifa.model_sm_shifa_hhc_appointment,oehealth.group_oeh_medical_manager,1,1,1,1
access_sm_shifa_physiotherapy_appointment_manager,sm.shifa.physiotherapy.appointment,smartmind_shifa.model_sm_shifa_physiotherapy_appointment,oehealth.group_oeh_medical_manager,1,1,1,1
access_sm_shifa_hvd_appointment_manager,sm.shifa.hvd.appointment,smartmind_shifa.model_sm_shifa_hvd_appointment,oehealth.group_oeh_medical_manager,1,1,1,1
access_sm_shifa_wound_assessment_manager,sm.shifa.wound.assessment,model_sm_shifa_wound_assessment,oehealth.group_oeh_medical_manager,1,1,1,1
access_sm_shifa_wound_assessment_values_manager,sm.shifa.wound.assessment.values,model_sm_shifa_wound_assessment_values,oehealth.group_oeh_medical_manager,1,1,1,1
access_sm_shifa_physiotherapy_assessment_manager,sm.shifa.physiotherapy.assessment,model_sm_shifa_physiotherapy_assessment,oehealth.group_oeh_medical_manager,1,1,1,1
access_sm_shifa_physician_admission_manager,sm.shifa.physician.admission,model_sm_shifa_physician_admission,oehealth.group_oeh_medical_manager,1,1,1,1
access_sm_shifa_pcr_appointment_manager,sm.shifa.pcr.appointment,smartmind_shifa.model_sm_shifa_pcr_appointment,oehealth.group_oeh_medical_manager,1,1,1,1
access_sm_shifa_imaging_request_manager,sm.shifa.imaging.request,model_sm_shifa_imaging_request,oehealth.group_oeh_medical_manager,1,1,1,1
access_sm_shifa_lab_request_manager,sm.shifa.lab.request,model_sm_shifa_lab_request,oehealth.group_oeh_medical_manager,1,1,1,1
access_sm_shifa_physiotherapy_followup_manager,sm_shifa_physiotherapy_followup,model_sm_shifa_physiotherapy_followup,oehealth.group_oeh_medical_manager,1,1,1,1
access_sm_physician_admission_followup_manager,sm.physician.admission.followup,smartmind_shifa.model_sm_physician_admission_followup,oehealth.group_oeh_medical_manager,1,1,1,1
access_sm_shifa_wound_care_followup_manager,sm.shifa.wound.care.followup,model_sm_shifa_wound_care_followup,oehealth.group_oeh_medical_manager,1,1,1,1
access_sm_shifa_physiotherapy_followup_manager,sm.shifa.physiotherapy.followup,model_sm_shifa_physiotherapy_followup,oehealth.group_oeh_medical_manager,1,1,1,1
access_account_move_manager,account.move.line,model_account_move,oehealth.group_oeh_medical_manager,1,1,1,1
access_sm_shifa_brand_medicines_manager,sm.shifa.brand.medicines,model_sm_shifa_brand_medicines,oehealth.group_oeh_medical_manager,1,1,1,0
access_sm_shifa_generic_medicines_manager,sm.shifa.generic.medicines,model_sm_shifa_generic_medicines,oehealth.group_oeh_medical_manager,1,1,1,0


access_oeh_medical_patient_family_telemedicine,oehealth.oeh.medical.patient.family physician,oehealth.model_oeh_medical_patient_family,group_oeh_medical_telemedicine_doctor,1,1,1,0
access_oeh_medical_patient_telemedicine,oehealth.oeh.medical.patient physician,oehealth.model_oeh_medical_patient,group_oeh_medical_telemedicine_doctor,1,1,1,0
access_oeh_medical_telemedicine,oehealth.oeh.medical.physician physician,oehealth.model_oeh_medical_physician,group_oeh_medical_telemedicine_doctor,1,1,0,0
access_oeh_medical_telemedicine_line,oehealth.oeh.medical.physician.line physician,oehealth.model_oeh_medical_physician_line,group_oeh_medical_telemedicine_doctor,1,1,1,0
access_oeh_medical_appointment_telemedicine,oehealth.oeh.medical.appointment physician,oehealth.model_oeh_medical_appointment,group_oeh_medical_telemedicine_doctor,1,1,1,0
access_oeh_medical_ethnicity_telemedicine,oehealth.oeh.medical.ethnicity physician,oehealth.model_oeh_medical_ethnicity,group_oeh_medical_telemedicine_doctor,1,0,1,0
access_oeh_medical_genetics_telemedicine,oehealth.oeh.medical.genetics physician,oehealth.model_oeh_medical_genetics,group_oeh_medical_telemedicine_doctor,1,0,1,0
access_oeh_medical_insurance_telemedicine,oehealth.oeh.medical.insurance physician,oehealth.model_oeh_medical_insurance,group_oeh_medical_telemedicine_doctor,1,0,1,0
access_oeh_medical_insurance_type_telemedicine,oehealth.oeh.medical.insurance.type physician,oehealth.model_oeh_medical_insurance_type,group_oeh_medical_telemedicine_doctor,1,0,0,0
access_oeh_medical_degrees,oehealth.oeh.medical.degrees physician,oehealth.model_oeh_medical_degrees,group_oeh_medical_telemedicine_doctor,1,0,1,0
access_oeh_medical_speciality,oehealth.oeh.medical.speciality physician,oehealth.model_oeh_medical_speciality,group_oeh_medical_telemedicine_doctor,1,0,1,0
access_oeh_medical_health_center_telemedicine,oehealth.oeh.medical.health.center physician,oehealth.model_oeh_medical_health_center,group_oeh_medical_telemedicine_doctor,1,0,0,0
access_oeh_medical_health_center_pharmacy_telemedicine,oehealth.oeh.medical.health.center.pharmacy physician,oehealth.model_oeh_medical_health_center_pharmacy,group_oeh_medical_telemedicine_doctor,1,0,1,0
access_oeh_medical_health_center_pharmacy_line_telemedicine,oehealth.oeh.medical.health.center.pharmacy.line physician,oehealth.model_oeh_medical_health_center_pharmacy_line,group_oeh_medical_telemedicine_doctor,1,0,1,0
access_oeh_medical_health_center_pharmacy_prescription_line_telemedicine,oehealth.oeh.medical.health.center.pharmacy.prescription.line physician,oehealth.model_oeh_medical_health_center_pharmacy_prescription_line,group_oeh_medical_telemedicine_doctor,1,0,1,0
access_oeh_medical_medicament_telemedicine,oehealth.oeh.medical.medicines physician,oehealth.model_oeh_medical_medicines,group_oeh_medical_telemedicine_doctor,1,0,1,0
access_oeh_medical_dose_unit_telemedicine,oehealth.oeh.medical.dose.unit physician,oehealth.model_oeh_medical_dose_unit,group_oeh_medical_telemedicine_doctor,1,0,1,0
access_sm_medical_strength_dose_unit_telemedicine,sm.medical.strength.units,model_sm_medical_strength_units,group_oeh_medical_telemedicine_doctor,1,0,1,0
access_oeh_medical_drug_route_telemedicine,oehealth.oeh.medical.drug.route physician,oehealth.model_oeh_medical_drug_route,group_oeh_medical_telemedicine_doctor,1,0,1,0
access_oeh_medical_drug_form_telemedicine,oehealth.oeh.medical.drug.form physician,oehealth.model_oeh_medical_drug_form,group_oeh_medical_telemedicine_doctor,1,0,1,0
access_oeh_medical_dosage_telemedicine,oehealth.oeh.medical.dosage physician,oehealth.model_oeh_medical_dosage,group_oeh_medical_telemedicine_doctor,1,0,1,0
access_oeh_medical_prescription_telemedicine,oehealth.oeh.medical.prescription physician,oehealth.model_oeh_medical_prescription,group_oeh_medical_telemedicine_doctor,1,1,1,0
access_oeh_medical_prescription_line_telemedicine,oehealth.oeh.medical.prescription.line physician,oehealth.model_oeh_medical_prescription_line,group_oeh_medical_telemedicine_doctor,1,1,1,0
access_oeh_medical_inpatient_telemedicine,oehealth.oeh.medical.inpatient physician,oehealth.model_oeh_medical_inpatient,group_oeh_medical_telemedicine_doctor,1,1,1,1
access_oeh_medical_health_center_building_telemedicine,oehealth.oeh.medical.health.center.building physician,oehealth.model_oeh_medical_health_center_building,group_oeh_medical_telemedicine_doctor,1,0,0,0
access_oeh_medical_health_center_ward_telemedicine,oehealth.oeh.medical.health.center.ward physician,oehealth.model_oeh_medical_health_center_ward,group_oeh_medical_telemedicine_doctor,1,0,0,0
access_oeh_medical_health_center_beds_telemedicine,oehealth.oeh.medical.health.center.beds physician,oehealth.model_oeh_medical_health_center_beds,group_oeh_medical_telemedicine_doctor,1,0,0,0
access_oeh_medical_pathology_category_telemedicine,oehealth.oeh.medical.pathology.category physician,oehealth.model_oeh_medical_pathology_category,group_oeh_medical_telemedicine_doctor,1,0,1,0
access_oeh_medical_pathology_telemedicine,oehealth.oeh.medical.pathology physician,oehealth.model_oeh_medical_pathology,group_oeh_medical_telemedicine_doctor,1,0,1,0
access_product_product_telemedicine,product.product physician,product.model_product_product,group_oeh_medical_telemedicine_doctor,1,0,0,0
access_product_template_telemedicine,product.template physician,product.model_product_template,group_oeh_medical_telemedicine_doctor,1,0,0,0
access_stock_move_telemedicine,stock.move physician,stock.model_stock_move,group_oeh_medical_telemedicine_doctor,1,1,1,0
access_account_invoice_telemedicine,account.move physician,account.model_account_move,group_oeh_medical_telemedicine_doctor,1,0,1,0
access_hr_employee_user_telemedicine,hr.employee physician,hr.model_hr_employee,group_oeh_medical_telemedicine_doctor,1,1,1,0
access_resource_resource_telemedicine,resource.resource physician,resource.model_resource_resource,group_oeh_medical_telemedicine_doctor,1,1,1,0
access_oeh_medical_evaluation_telemedicine,oehealth.oeh.medical.evaluation physician,oehealth.model_oeh_medical_evaluation,group_oeh_medical_telemedicine_doctor,1,1,1,1
access_oeh_medical_occupation_telemedicine,oehealth.oeh.medical.occupation physician,oehealth.model_oeh_medical_occupation,group_oeh_medical_telemedicine_doctor,1,0,1,0
access_oeh_medical_gyneco_perinatal_monitor_telemedicine,oehealth.oeh.medical.perinatal.monitor physician,oehealth.model_oeh_medical_perinatal_monitor,group_oeh_medical_telemedicine_doctor,1,1,1,1
access_oeh_medical_gyneco_puerperium_monitor_telemedicine,oehealth.oeh.medical.puerperium.monitor physician,oehealth.model_oeh_medical_puerperium_monitor,group_oeh_medical_telemedicine_doctor,1,1,1,1
access_oeh_medical_gyneco_telemedicine,oehealth.oeh.medical.gyneco physician,oehealth.model_oeh_medical_gyneco,group_oeh_medical_telemedicine_doctor,1,1,1,1
access_oeh_medical_recreational_drug_telemedicine,oehealth.oeh.medical.recreational.drugs physician,oehealth.model_oeh_medical_recreational_drugs,group_oeh_medical_telemedicine_doctor,1,1,1,0
access_oeh_medical_lab_units_telemedicine,oehealth.oeh.medical.lab.units physician,oehealth.model_oeh_medical_lab_units,group_oeh_medical_telemedicine_doctor,1,1,1,0
access_oeh_medical_labtest_criteria_telemedicine,oehealth.oeh.medical.labtest.criteria physician,oehealth.model_oeh_medical_labtest_criteria,group_oeh_medical_telemedicine_doctor,1,1,1,0
access_oeh_medical_labtest_types_telemedicine,oehealth.oeh.medical.labtest.types physician,oehealth.model_oeh_medical_labtest_types,group_oeh_medical_telemedicine_doctor,1,1,1,0
access_oeh_medical_lab_test_telemedicine,oehealth.oeh.medical.lab.test physician,oehealth.model_oeh_medical_lab_test,group_oeh_medical_telemedicine_doctor,1,1,1,0
access_oeh_medical_lab_resultcriteria_telemedicine,oehealth.oeh.medical.lab.resultcriteria physician,oehealth.model_oeh_medical_lab_resultcriteria,group_oeh_medical_telemedicine_doctor,1,1,1,0
access_oeh_medical_labtest_department_telemedicine,oehealth.oeh.medical.labtest.department physician,oehealth.model_oeh_medical_labtest_department,group_oeh_medical_telemedicine_doctor,1,1,1,0
access_oeh_medical_icu_telemedicine,oehealth.oeh.medical.icu physician,oehealth.model_oeh_medical_icu,group_oeh_medical_telemedicine_doctor,1,1,1,0
access_oeh_medical_icu_glasgow_telemedicine,oehealth.oeh.medical.icu.glasgow physician,oehealth.model_oeh_medical_icu_glasgow,group_oeh_medical_telemedicine_doctor,1,1,1,0
access_oeh_medical_icu_apache2_telemedicine,oehealth.oeh.medical.icu.apache2 physician,oehealth.model_oeh_medical_icu_apache2,group_oeh_medical_telemedicine_doctor,1,1,1,0
access_oeh_medical_icu_admission_telemedicine,oehealth.oeh.medical.icu.admission physician,oehealth.model_oeh_medical_icu_admission,group_oeh_medical_telemedicine_doctor,1,1,1,0
access_oeh_medical_icu_admission_rounding_telemedicine,oehealth.oeh.medical.icu.admission.rounding physician,oehealth.model_oeh_medical_icu_admission_rounding,group_oeh_medical_telemedicine_doctor,1,1,1,0
access_oeh_medical_injury_examination_telemedicine,oehealth.oeh.medical.injury.examination physician,oehealth.model_oeh_medical_injury_examination,group_oeh_medical_telemedicine_doctor,1,1,1,0
access_oeh_medical_treatment_telemedicine,oehealth.oeh.medical.treatment physician,oehealth.model_oeh_medical_treatment,group_oeh_medical_telemedicine_doctor,1,1,1,0
